cmdCode,commodity,year,world_demand_value
0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,2023,10028103186.906
0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,2024,8812825071.008
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2015,2425372919.068
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2016,2464818088.644
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2017,2570665178.816
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2018,2676378549.162
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2019,2653408268.039
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2020,2707348355.038
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2021,2851086569.511
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2022,7998503.229
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2023,160094.0
0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2024,116265.0
0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2022,3002499503.65
0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2023,3393049515.7990003
0403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",2024,3597712545.65
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2015,2186507100.7990003
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2016,1982574239.441
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2017,2399874624.554
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2018,2265038433.745
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2019,2422072619.387
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2020,2665429919.3059998
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2021,2997146725.731
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2022,3359913576.053
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2023,2695051721.415
0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2024,2773663986.008
0405,Butter and other fats and oils derived from milk; dairy spreads,2015,3689599560.698
0405,Butter and other fats and oils derived from milk; dairy spreads,2016,3978778407.879
0405,Butter and other fats and oils derived from milk; dairy spreads,2017,5739558843.065001
0405,Butter and other fats and oils derived from milk; dairy spreads,2018,6537422222.559999
0405,Butter and other fats and oils derived from milk; dairy spreads,2019,5710737622.357
0405,Butter and other fats and oils derived from milk; dairy spreads,2020,4897305257.473001
0405,Butter and other fats and oils derived from milk; dairy spreads,2021,5679224535.277
0405,Butter and other fats and oils derived from milk; dairy spreads,2022,7835739931.117
0405,Butter and other fats and oils derived from milk; dairy spreads,2023,6969746575.636
0405,Butter and other fats and oils derived from milk; dairy spreads,2024,7788337654.897
0406,Cheese and curd,2015,17522708614.563
0406,Cheese and curd,2016,17410440634.227
0406,Cheese and curd,2017,19988991126.578
0406,Cheese and curd,2018,21211769877.279
0406,Cheese and curd,2019,21535002270.197
0406,Cheese and curd,2020,22057520132.897
0406,Cheese and curd,2021,24585101073.975002
0406,Cheese and curd,2022,27891203657.643
0406,Cheese and curd,2023,30074592722.718
0406,Cheese and curd,2024,31162989276.127
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2015,3080469547.702
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2016,2683044605.688
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2017,2987115297.928
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2018,3222623889.201
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2019,2968906416.291
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2020,2981758601.3320003
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2021,3359455162.607
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2022,3912790100.687
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2023,4326029515.226
0407,"Birds' eggs, in shell; fresh, preserved or cooked",2024,4413218690.203
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2015,708708620.221
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2016,685271929.785
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2017,787326583.0830001
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2018,867708314.808
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2019,819206073.038
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2020,775881233.813
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2021,882317645.637
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2022,1226876597.604
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2023,1542034706.365
0408,"Birds' eggs, not in shell; egg yolks, fresh, dried, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2024,1462308214.7319999
0409,Honey; natural,2015,2008103093.437
0409,Honey; natural,2016,1657415704.326
0409,Honey; natural,2017,1930514723.364
0409,Honey; natural,2018,1837393083.549
0409,Honey; natural,2019,1566920524.645
0409,Honey; natural,2020,1734454842.83
0409,Honey; natural,2021,2126863308.0570002
0409,Honey; natural,2022,2243752321.569
0409,Honey; natural,2023,1781309883.187
0409,Honey; natural,2024,1795421104.9919999
0410,"Animal products; insects and other edible products of animal origin, not elsewhere specified or included",2022,1076443732.8490002
0410,"Animal products; insects and other edible products of animal origin, not elsewhere specified or included",2023,1055597127.2429999
0410,"Animal products; insects and other edible products of animal origin, not elsewhere specified or included",2024,912028934.8610001
0410,Edible products of animal origin; not elsewhere specified or included,2015,353583777.37
0410,Edible products of animal origin; not elsewhere specified or included,2016,466737602.76199996
0410,Edible products of animal origin; not elsewhere specified or included,2017,583590087.54
0410,Edible products of animal origin; not elsewhere specified or included,2018,661696546.9710001
0410,Edible products of animal origin; not elsewhere specified or included,2019,719752265.472
0410,Edible products of animal origin; not elsewhere specified or included,2020,968058827.246
0410,Edible products of animal origin; not elsewhere specified or included,2021,1013649685.5569999
0410,Edible products of animal origin; not elsewhere specified or included,2024,5107.0
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2015,29289355.434
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2016,23408617.577
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2017,27079538.876
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2018,14371650.134
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2019,7268025.711
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2020,9177897.337
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2021,9286570.118999999
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2022,13094673.427
0501,"Human hair; unworked, whether or not washed or scoured; waste of human hair",2023,6984958.976
